"","id","player_fifa_api_id","player_api_id","overall_rating","potential","preferred_foot","attacking_work_rate","defensive_work_rate","crossing","finishing","heading_accuracy","short_passing","volleys","dribbling","curve","free_kick_accuracy","long_passing","ball_control","acceleration","sprint_speed","agility","reactions","balance","shot_power","jumping","stamina","strength","long_shots","aggression","interceptions","positioning","vision","penalties","marking","standing_tackle","sliding_tackle","gk_diving","gk_handling","gk_kicking","gk_positioning","gk_reflexes","EMC$class"
"21001",7619,189272,147735,71,77,"right","medium","low",66,67,66,72,65,76,67,53,61,73,90,91,67,73,65,84,82,65,77,68,76,27,71,51,59,25,25,26,6,15,9,11,10,4
"21002",989,188484,105548,74,80,"left","medium","low",47,71,73,67,74,71,71,58,42,73,90,91,84,74,63,73,74,70,70,66,59,24,73,57,81,19,29,21,14,6,8,6,9,4
"21003",995,188484,105548,72,81,"left","medium","low",47,71,65,67,74,71,71,58,42,74,90,93,84,74,63,73,74,69,68,54,59,24,73,57,81,25,29,21,14,6,8,6,9,4
"21004",996,188484,105548,73,83,"left","medium","low",47,72,65,67,74,71,71,58,42,74,90,93,84,74,63,73,74,69,68,54,59,24,73,57,81,25,29,21,14,6,8,6,9,4
"21005",997,188484,105548,73,83,"left","medium","low",47,73,65,67,74,71,71,58,42,75,90,93,84,74,63,73,74,69,68,54,59,24,73,57,81,25,29,21,14,6,8,6,9,4
"21006",990,188484,105548,73,79,"left","medium","low",46,70,72,66,73,70,70,57,41,72,90,91,84,73,63,72,74,70,68,65,58,23,72,56,80,25,28,20,13,5,7,5,8,4
"21007",991,188484,105548,73,79,"left","medium","low",46,70,72,66,73,70,70,57,41,73,90,91,84,73,63,72,74,70,68,65,58,23,72,56,80,25,28,20,13,5,7,5,8,4
"21008",992,188484,105548,72,78,"left","medium","low",46,70,72,66,73,70,70,57,41,73,90,93,84,73,63,72,74,70,68,54,58,23,72,56,80,25,28,20,13,5,7,5,8,4
"21009",993,188484,105548,72,78,"left","medium","low",46,70,66,66,73,70,70,57,41,73,90,93,84,73,63,72,74,70,68,54,58,23,72,56,80,25,28,20,13,5,7,5,8,4
"21010",994,188484,105548,72,78,"left","medium","low",46,70,64,66,73,70,70,57,41,73,90,93,84,73,63,72,74,70,68,54,58,23,72,56,80,25,28,20,13,5,7,5,8,4
"21011",15509,120274,27734,85,86,"right","high","low",83,87,66,86,89,86,85,79,80,92,90,86,85,86,73,85,65,80,66,87,60,89,87,89,88,38,42,36,10,23,80,23,23,2
"21012",15510,120274,27734,85,86,"right","high","low",83,86,65,86,89,86,85,79,80,94,90,86,85,86,73,85,65,80,66,87,70,89,87,89,88,38,42,36,10,23,80,23,23,2
"21013",15499,120274,27734,84,84,"right","high","low",80,89,63,80,88,86,86,87,78,92,90,84,91,87,86,83,60,71,63,84,60,33,89,82,87,22,34,30,14,9,15,5,11,4
"21014",15500,120274,27734,84,84,"right","high","low",80,88,63,80,88,86,86,87,78,92,90,84,91,87,86,83,60,71,63,84,60,33,89,82,87,22,34,30,14,9,15,5,11,4
"21015",15501,120274,27734,84,84,"right","high","low",80,88,63,80,87,86,86,87,78,92,90,84,91,85,86,83,60,70,63,84,60,33,87,82,85,22,34,30,14,9,15,5,11,4
"21016",15502,120274,27734,84,84,"right","high","low",80,88,63,80,87,86,86,87,78,92,90,84,91,84,86,83,60,70,63,84,60,33,86,82,85,22,34,30,14,9,15,5,11,4
"21017",15505,120274,27734,86,86,"right","high","low",83,90,70,83,86,86,85,85,79,89,90,83,92,87,90,83,50,66,55,85,60,33,88,83,85,26,38,32,14,9,15,5,11,4
"21018",15506,120274,27734,86,86,"right","high","low",83,90,70,83,86,86,85,85,79,90,90,83,92,86,90,82,50,66,55,85,60,33,88,83,81,26,38,32,14,9,15,5,11,4
"21019",17469,193632,80262,68,72,"left","high","low",64,62,41,59,57,72,70,68,56,70,90,90,81,61,76,75,70,65,63,64,44,45,61,62,63,13,14,12,14,12,15,12,14,4
"21020",17470,193632,80262,68,74,"left","high","low",64,62,41,59,57,72,70,68,56,70,90,90,81,61,76,75,70,65,63,64,44,45,61,62,63,13,14,12,14,12,15,12,14,4
"21021",17471,193632,80262,68,74,"left","high","low",64,62,41,59,57,72,70,68,56,70,90,90,81,61,76,75,70,65,63,64,44,45,61,62,63,13,14,12,14,12,15,12,14,4
"21022",17472,193632,80262,66,72,"left","high","low",63,61,40,58,56,71,69,67,55,69,90,90,81,60,73,74,70,65,62,63,43,44,60,61,62,25,25,25,13,11,14,11,13,4
"21023",17473,193632,80262,66,72,"left","high","low",63,61,40,58,56,71,69,67,55,69,90,90,81,60,73,74,70,65,62,63,43,44,60,61,62,25,25,25,13,11,14,11,13,4
"21024",17474,193632,80262,66,72,"left","high","low",64,61,40,57,52,70,67,58,51,71,90,90,81,60,73,71,70,65,62,63,43,44,60,61,62,25,25,25,13,11,14,11,13,4
"21025",16461,9014,30834,89,89,"left","high","low",80,85,51,85,86,93,86,83,73,90,90,90,91,91,91,86,61,73,65,90,47,39,88,84,80,29,26,26,10,8,11,5,15,4
"21026",5868,204166,156534,66,72,"right","high","low",63,58,54,62,63,69,68,66,63,64,90,86,87,56,78,77,70,81,58,77,44,47,51,61,52,31,56,48,6,6,8,13,13,4
"21027",5869,204166,156534,67,72,"right","high","low",63,58,54,62,63,69,68,66,63,64,90,90,87,56,78,77,70,81,58,77,44,47,51,61,52,31,56,48,6,6,8,13,13,4
"21028",5870,204166,156534,67,72,"right","high","low",63,58,54,62,63,69,68,66,63,64,90,90,87,56,78,77,70,81,58,77,44,47,51,61,52,31,56,48,6,6,8,13,13,4
"21029",5871,204166,156534,67,72,"right","high","low",63,58,54,62,63,69,68,66,63,64,90,90,87,56,78,77,70,81,58,77,44,47,51,61,52,31,56,48,6,6,8,13,13,4
"21030",20659,185090,131995,77,78,"right","high","low",72,80,68,71,72,79,71,71,60,75,90,91,83,77,70,78,71,70,65,65,51,32,78,65,79,25,20,19,14,14,8,12,10,4
"21031",20660,185090,131995,77,78,"right","high","low",71,80,69,72,72,78,71,73,61,76,90,91,83,77,70,78,71,70,65,65,51,32,78,65,79,25,20,19,14,14,8,12,10,4
"21032",20661,185090,131995,77,78,"right","high","low",71,80,69,72,72,78,71,73,61,76,90,91,83,77,70,78,71,66,65,65,51,32,78,65,79,25,20,19,14,14,8,12,10,4
"21033",20662,185090,131995,77,79,"right","high","low",71,80,69,72,72,78,71,73,61,76,90,91,83,77,70,78,71,66,65,65,51,32,78,65,74,25,20,19,14,14,8,12,10,4
"21034",20663,185090,131995,76,78,"right","high","low",71,78,69,72,72,78,71,73,61,76,90,91,83,77,70,78,71,66,65,65,46,32,76,65,74,25,20,19,14,14,8,12,10,4
"21035",20664,185090,131995,75,77,"right","high","low",71,78,69,72,72,78,71,73,61,76,90,91,83,77,70,78,71,66,65,65,46,32,76,65,74,25,20,19,14,14,8,12,10,4
"21036",13756,183898,46509,84,86,"left","medium","high",80,74,57,76,79,88,83,71,75,85,90,91,91,77,77,88,83,91,64,81,62,49,82,75,73,42,51,56,10,7,11,12,11,4
"21037",1268,112392,25571,78,78,"right","high","high",74,41,77,82,73,71,67,57,70,72,90,76,73,74,74,81,81,73,83,32,78,71,76,83,79,76,82,68,8,22,70,22,22,2
"21038",1269,112392,25571,77,78,"right","high","high",82,26,90,79,73,70,67,79,68,77,90,76,73,60,74,81,81,63,73,32,73,71,76,83,79,76,78,68,13,11,68,11,10,2
"21039",8493,184941,50047,85,87,"right","high","high",76,85,60,80,78,88,78,77,73,87,90,85,91,84,87,82,72,86,64,80,76,42,83,78,73,30,39,35,10,10,15,12,13,4
"21040",8494,184941,50047,85,87,"right","high","high",76,85,60,80,78,88,78,77,73,87,90,85,91,84,87,82,72,86,64,80,76,42,83,78,73,30,39,35,10,10,15,12,13,4
"21041",8495,184941,50047,85,88,"right","high","high",76,85,60,80,78,88,78,77,73,87,90,85,91,84,87,82,72,86,64,80,76,42,83,78,73,30,39,35,10,10,15,12,13,4
"21042",8496,184941,50047,84,88,"right","high","high",76,85,60,79,78,88,78,77,73,87,90,85,91,82,86,82,72,86,64,80,72,42,83,78,73,30,39,35,10,10,15,12,13,4
"21043",8497,184941,50047,84,88,"right","high","high",75,83,60,77,78,88,74,71,73,85,90,85,91,82,86,78,72,86,64,80,72,42,81,78,73,30,39,35,10,10,15,12,13,4
"21044",8507,184941,50047,83,88,"right","high","high",74,77,59,78,76,85,74,70,72,83,90,85,91,82,86,77,66,76,69,75,69,42,83,77,73,30,42,36,10,10,15,12,13,4
"21045",16551,200087,196185,70,70,"right","high","high",49,70,68,62,70,71,51,36,52,70,90,92,73,66,84,61,84,86,75,52,76,30,76,53,68,23,38,29,5,15,14,7,8,4
"21046",16552,200087,196185,70,70,"right","high","high",49,70,68,62,70,71,51,36,52,70,90,92,73,66,84,61,86,86,75,52,76,30,76,53,68,23,38,29,5,15,14,7,8,4
"21047",16553,200087,196185,70,70,"right","high","high",49,70,68,62,70,71,51,36,52,70,90,92,73,66,84,61,86,86,75,52,76,30,76,53,68,23,38,29,5,15,14,7,8,4
"21048",16554,200087,196185,70,70,"right","high","high",49,70,68,62,70,71,51,36,52,70,90,92,73,66,84,61,86,77,75,52,76,30,76,53,38,23,38,29,5,15,14,7,8,4
"21049",13744,183898,46509,86,86,"left","high","high",91,75,53,82,77,88,83,72,81,86,90,90,90,80,79,88,72,79,64,79,76,66,84,83,73,37,63,61,10,7,11,12,11,4
"21050",13745,183898,46509,86,88,"left","high","high",91,75,53,82,77,88,83,72,81,86,90,90,90,80,79,88,72,79,64,79,76,66,84,83,73,37,63,61,10,7,11,12,11,4
"21051",13746,183898,46509,86,88,"left","high","high",91,75,53,82,77,88,83,72,81,86,90,90,90,80,79,88,72,79,64,79,76,66,84,83,73,37,63,61,10,7,11,12,11,4
"21052",13747,183898,46509,86,88,"left","high","high",91,75,53,82,77,88,83,72,81,86,90,90,90,80,79,88,72,79,64,79,76,72,84,83,73,42,63,61,10,7,11,12,11,4
"21053",13748,183898,46509,86,88,"left","high","high",89,74,53,81,77,86,84,70,82,85,90,90,90,78,79,88,72,79,64,78,76,53,82,84,73,42,62,61,10,7,11,12,11,4
"21054",13749,183898,46509,86,88,"left","high","high",89,74,53,81,77,86,84,70,82,85,90,90,90,78,79,88,72,79,64,78,76,53,82,84,73,42,51,60,10,7,11,12,11,4
"21055",13750,183898,46509,86,88,"left","high","high",89,74,53,81,77,86,84,70,82,85,90,90,90,78,79,88,72,79,64,78,76,53,82,84,73,42,51,60,10,7,11,12,11,4
"21056",13751,183898,46509,86,88,"left","high","high",89,74,53,81,77,86,84,70,82,85,90,90,90,78,79,88,72,79,64,78,76,53,82,84,73,42,51,60,10,7,11,12,11,4
"21057",7501,136130,26564,87,88,"right","medium","medium",38,47,92,58,63,56,48,76,52,82,91,84,55,87,78,79,89,89,86,51,61,70,80,66,76,86,83,81,12,11,52,9,12,2
"21058",9759,204830,282467,69,78,"right","medium","medium",67,55,44,53,45,83,65,50,52,77,91,85,86,51,69,56,64,66,43,66,45,38,52,49,58,18,25,24,5,6,12,9,6,4
"21059",9760,204830,282467,69,78,"right","medium","medium",67,55,44,53,45,83,65,50,52,77,91,85,86,51,69,56,64,66,43,66,45,38,52,49,58,18,25,24,5,6,12,9,6,4
"21060",9761,204830,282467,69,78,"right","medium","medium",67,55,44,53,45,83,65,50,52,77,91,85,86,51,69,56,64,66,43,66,45,38,52,49,58,18,25,24,5,6,12,9,6,4
"21061",11285,193130,178812,79,83,"right","medium","medium",75,75,61,78,80,83,77,70,60,78,91,86,84,81,78,85,72,72,64,83,64,43,78,75,81,23,32,39,7,11,12,9,12,4
"21062",11286,193130,178812,79,83,"right","medium","medium",75,75,61,78,80,83,77,70,60,78,91,86,84,81,78,85,72,72,64,83,64,43,78,75,81,23,32,39,7,11,12,9,12,4
"21063",11287,193130,178812,79,83,"right","medium","medium",75,75,61,78,80,83,77,70,60,78,91,86,84,81,78,85,72,72,64,83,64,43,78,75,81,23,32,39,7,11,12,9,12,4
"21064",11288,193130,178812,79,83,"right","medium","medium",75,75,61,78,80,83,77,70,60,78,91,86,84,81,78,85,72,72,64,83,64,43,78,75,81,23,32,39,7,11,12,9,12,4
"21065",19657,208339,306913,77,79,"right","medium","medium",56,79,75,64,74,78,63,39,35,78,91,76,72,72,68,80,70,78,81,71,56,35,75,63,67,20,23,24,16,6,12,10,8,4
"21066",19658,208339,306913,77,81,"right","medium","medium",56,79,75,64,74,78,63,39,35,78,91,76,72,72,68,80,70,78,81,71,56,35,75,63,67,20,23,24,16,6,12,10,8,4
"21067",19659,208339,306913,77,81,"right","medium","medium",56,79,75,64,74,78,63,39,35,78,91,76,72,72,68,80,70,78,81,71,56,35,75,63,67,20,23,24,16,6,12,10,8,4
"21068",19660,208339,306913,77,81,"right","medium","medium",56,79,75,64,74,78,63,39,35,78,91,76,72,72,68,80,70,78,81,71,56,35,75,63,67,20,23,24,16,6,12,10,8,4
"21069",19661,208339,306913,77,81,"right","medium","medium",56,79,75,64,74,74,63,39,35,78,91,76,72,72,68,80,70,78,81,71,56,35,75,63,67,20,23,24,16,6,12,10,8,4
"21070",19662,208339,306913,75,80,"right","medium","medium",56,78,75,64,74,66,63,39,35,73,91,76,68,72,59,80,70,78,81,64,56,35,71,63,67,20,23,24,16,6,12,10,8,4
"21071",19663,208339,306913,74,79,"right","medium","medium",55,77,74,63,73,65,62,38,34,72,91,76,68,71,59,79,63,78,81,63,55,34,70,62,66,25,22,23,15,5,11,9,7,4
"21072",19664,208339,306913,74,79,"right","medium","medium",55,77,74,63,73,65,62,38,34,72,91,76,68,71,59,79,63,78,81,63,55,34,70,62,66,25,22,23,15,5,11,9,7,4
"21073",19665,208339,306913,74,79,"right","medium","medium",55,77,74,63,73,65,62,38,34,72,91,76,68,71,59,79,63,78,81,63,55,34,70,62,66,25,22,23,15,5,11,9,7,4
"21074",19666,208339,306913,74,79,"right","medium","medium",55,77,74,63,73,65,62,38,34,72,91,76,68,71,59,79,63,78,81,63,55,34,70,62,71,25,22,23,15,5,11,9,7,4
"21075",19667,208339,306913,74,79,"right","medium","medium",55,77,74,63,73,65,62,38,34,72,91,76,68,71,59,79,63,78,81,63,55,34,70,62,71,25,22,23,15,5,11,9,7,4
"21076",19668,208339,306913,75,79,"right","medium","medium",55,77,74,63,73,70,62,38,34,74,91,76,68,71,59,79,63,78,81,63,55,34,70,62,71,25,22,23,15,5,11,9,7,4
"21077",19669,208339,306913,75,79,"right","medium","medium",55,77,74,63,73,70,62,38,34,74,91,76,68,71,59,79,63,78,81,63,55,34,70,62,71,25,22,23,15,5,11,9,7,4
"21078",21389,209769,503629,73,78,"right","medium","medium",67,70,58,60,67,77,77,66,49,75,91,85,91,65,70,73,85,70,44,74,61,32,66,70,55,22,37,21,8,9,11,9,13,4
"21079",21390,209769,503629,74,79,"right","medium","medium",67,74,58,60,67,77,77,66,49,75,91,85,91,65,70,73,85,70,44,74,61,32,66,70,55,22,37,21,8,9,11,9,13,4
"21080",21391,209769,503629,74,79,"right","medium","medium",67,74,58,60,67,77,77,66,49,75,91,85,91,67,70,73,85,70,44,74,51,32,66,75,55,22,37,21,8,9,11,9,13,4
"21081",7628,189272,147735,75,79,"right","medium","medium",66,73,67,71,65,76,67,43,61,73,91,89,72,73,67,84,82,64,76,69,76,24,71,47,59,17,19,21,6,15,9,11,10,4
"21082",14642,183870,40659,79,84,"left","medium","medium",86,75,65,77,65,80,80,76,65,75,91,86,84,77,82,72,57,78,60,68,52,38,72,76,71,38,30,27,8,15,7,8,15,4
"21083",14643,183870,40659,78,84,"left","medium","medium",86,71,62,77,65,75,80,74,65,73,91,86,84,74,82,72,57,65,60,68,52,38,69,76,71,38,30,27,8,15,7,8,15,4
"21084",14644,183870,40659,78,80,"left","medium","medium",86,71,62,77,65,75,80,72,65,73,91,86,84,74,82,72,57,65,60,68,52,38,69,76,71,38,30,27,8,15,7,8,15,4
"21085",20674,185090,131995,72,82,"right","medium","medium",67,77,68,68,71,74,56,57,56,69,91,92,84,76,66,77,71,60,63,64,45,31,65,57,71,24,19,18,13,13,7,11,9,4
"21086",15927,167905,35327,82,84,"right","high","medium",86,75,61,72,67,86,75,68,61,84,91,88,82,83,84,84,63,81,78,81,78,71,71,82,77,45,53,44,15,22,61,22,22,2
"21087",8302,180175,46554,84,92,"right","high","medium",70,88,76,75,82,89,77,67,58,86,91,89,86,87,75,83,80,77,65,80,60,66,82,77,79,20,23,18,9,20,58,20,20,2
"21088",8303,180175,46554,84,92,"right","high","medium",70,88,76,75,82,89,77,67,58,86,91,89,86,87,75,83,80,77,65,80,60,66,82,77,79,20,23,18,9,20,58,20,20,2
"21089",20239,200429,289248,71,78,"right","high","medium",64,73,64,60,66,73,72,67,52,74,91,92,88,72,84,69,82,79,39,74,57,23,71,56,65,19,20,15,13,8,16,10,8,4
"21090",20240,200429,289248,71,78,"right","high","medium",64,73,64,60,66,73,72,67,52,74,91,92,88,72,84,69,82,79,39,74,57,23,71,56,65,19,20,15,13,8,16,10,8,4
"21091",20241,200429,289248,71,78,"right","high","medium",64,73,64,60,66,73,72,67,52,74,91,92,88,72,84,69,82,79,39,74,57,23,71,56,65,19,20,15,13,8,16,10,8,4
"21092",20242,200429,289248,70,78,"right","high","medium",64,70,63,58,64,72,66,67,52,74,91,92,88,72,84,68,82,79,38,71,57,23,71,56,65,19,20,15,13,8,16,10,8,4
"21093",20243,200429,289248,70,78,"right","high","medium",64,70,63,58,64,72,66,67,52,74,91,92,88,72,84,68,82,79,38,71,20,23,71,61,65,19,20,15,13,8,16,10,8,4
"21094",20244,200429,289248,70,79,"right","high","medium",64,70,63,58,64,72,66,67,52,74,91,92,88,72,84,68,82,79,38,71,20,23,71,61,65,19,20,15,13,8,16,10,8,4
"21095",20245,200429,289248,70,79,"right","high","medium",64,70,63,63,64,72,66,67,52,74,91,92,88,72,84,68,82,79,38,67,20,23,71,61,65,19,20,15,13,8,16,10,8,4
"21096",20246,200429,289248,70,79,"right","high","medium",64,70,63,63,64,72,66,67,52,74,91,92,88,72,84,68,82,79,38,67,20,23,71,61,65,19,20,15,13,8,16,10,8,4
"21097",8301,180175,46554,83,91,"right","high","medium",69,85,73,71,82,89,77,67,57,86,91,89,86,85,75,84,80,73,65,80,60,48,82,77,72,15,23,18,16,7,13,15,8,4
"21098",1172,199724,210453,70,75,"right","high","medium",44,74,61,56,70,70,48,40,40,67,91,92,90,70,71,65,75,72,56,59,67,22,68,46,40,12,16,19,9,12,12,6,5,4
"21099",1173,199724,210453,70,75,"right","high","medium",44,74,61,56,70,70,48,40,40,67,91,92,90,70,71,65,75,72,56,59,67,22,68,46,40,12,16,19,9,12,12,6,5,4
"21100",5486,143076,45220,76,77,"right","high","medium",74,63,36,70,74,80,74,68,69,79,91,87,91,74,93,75,60,67,34,75,56,23,72,71,69,16,19,21,8,11,12,9,6,4
"21101",13754,183898,46509,86,88,"left","high","medium",91,74,57,81,79,88,84,70,76,85,91,89,90,77,81,88,72,77,64,79,76,53,81,84,73,42,51,60,10,7,11,12,11,4
"21102",10203,210536,118359,66,66,"right","high","medium",61,68,59,50,52,67,46,40,39,61,91,92,82,60,81,64,70,65,61,55,32,35,69,46,50,24,26,23,14,7,6,13,10,4
"21103",10204,210536,118359,65,65,"right","high","medium",61,68,59,50,52,67,46,40,39,61,91,92,82,60,81,64,70,65,59,55,32,35,69,46,50,24,26,23,14,7,6,13,10,4
"21104",10205,210536,118359,65,65,"right","high","medium",61,66,59,50,52,67,46,40,39,61,91,92,82,60,81,64,70,63,59,55,32,35,69,46,50,24,26,23,14,7,6,13,10,4
"21105",10206,210536,118359,65,65,"right","high","medium",61,66,59,50,52,67,46,40,39,61,91,92,82,60,81,64,70,63,59,55,32,35,69,46,50,24,26,23,14,7,6,13,10,4
"21106",13016,170635,32593,69,73,"left","high","medium",66,62,32,65,38,70,64,69,61,67,91,89,80,64,76,66,72,61,61,61,61,51,66,68,66,42,48,46,5,14,6,15,8,4
"21107",13018,170635,32593,69,77,"left","high","medium",67,63,32,66,38,70,68,70,61,68,91,91,80,64,80,66,74,61,61,61,61,51,66,71,66,42,48,46,5,14,6,15,8,4
"21108",10207,210536,118359,64,64,"right","high","medium",60,65,58,49,51,66,45,39,38,60,91,92,82,59,81,63,70,63,59,54,31,34,68,45,49,23,25,22,13,6,5,12,9,4
"21109",10208,210536,118359,64,64,"right","high","medium",58,65,58,49,51,66,41,39,38,60,91,92,82,59,81,63,70,63,59,54,31,34,68,45,49,23,25,22,13,6,5,12,9,4
"21110",6006,197925,191081,69,77,"right","high","medium",70,58,45,67,59,73,75,59,57,73,91,92,73,59,70,61,70,81,69,64,65,39,66,49,46,25,43,43,5,13,4,5,5,4
"21111",6007,197925,191081,69,77,"right","high","medium",70,58,45,67,59,73,75,59,57,73,91,92,73,59,70,61,70,81,69,64,65,39,66,49,46,25,43,43,5,13,4,5,5,4
"21112",6008,197925,191081,69,77,"right","high","medium",70,58,45,67,59,73,75,59,57,73,91,92,73,59,70,61,70,81,69,64,65,39,66,49,46,25,43,43,5,13,4,5,5,4
"21113",6009,197925,191081,70,77,"right","high","medium",70,58,45,67,59,73,75,59,57,73,91,92,73,59,70,61,70,81,69,64,67,39,66,59,46,25,43,43,5,13,4,5,5,4
"21114",20248,200429,289248,68,77,"right","medium","low",63,68,62,62,63,69,65,66,51,66,91,92,87,69,84,67,80,58,38,66,25,22,66,60,64,25,25,25,12,7,15,9,7,4
"21115",20249,200429,289248,66,76,"right","medium","low",56,67,62,51,61,66,63,66,46,63,91,92,87,67,84,65,80,58,38,63,25,22,64,58,58,25,25,25,12,7,15,9,7,4
"21116",20250,200429,289248,66,77,"right","medium","low",56,67,62,51,61,66,63,66,46,63,91,92,87,67,84,65,80,58,38,63,25,22,64,58,58,25,25,25,12,7,15,9,7,4
"21117",20251,200429,289248,66,77,"right","medium","low",56,67,62,51,61,66,63,66,46,63,91,92,87,67,84,65,80,58,38,63,25,22,64,58,58,25,25,25,12,7,15,9,7,4
"21118",20252,200429,289248,66,77,"right","medium","low",56,67,62,51,61,66,63,66,46,63,91,92,87,67,84,65,80,58,38,63,25,22,64,58,58,25,25,25,12,7,15,9,7,4
"21119",20253,200429,289248,66,77,"right","medium","low",56,67,62,51,61,66,63,66,46,63,91,92,87,67,84,65,80,58,38,63,25,22,64,58,58,25,25,25,12,7,15,9,7,4
"21120",20254,200429,289248,66,77,"right","medium","low",56,66,62,51,61,65,63,66,46,63,91,92,87,66,84,65,78,58,38,63,25,22,63,58,58,25,25,25,12,7,15,9,7,4
"21121",20255,200429,289248,66,77,"right","medium","low",56,66,62,51,61,65,63,66,46,63,91,92,87,66,84,65,78,58,38,63,25,22,63,58,58,25,25,25,12,7,15,9,7,4
"21122",20256,200429,289248,66,77,"right","medium","low",56,66,62,51,61,65,63,66,46,63,91,92,87,66,84,65,78,46,38,63,25,22,63,53,58,25,25,25,12,7,15,9,7,4
"21123",20257,200429,289248,65,77,"right","medium","low",56,66,62,51,61,65,63,66,46,63,91,92,87,64,84,65,62,46,35,63,25,22,61,47,58,25,25,25,12,7,15,9,7,4
"21124",20258,200429,289248,65,77,"right","medium","low",56,66,62,51,61,65,63,66,46,63,91,92,87,64,84,65,62,46,36,63,25,22,61,47,58,25,25,25,12,7,15,9,7,4
"21125",20259,200429,289248,65,77,"right","medium","low",56,66,62,51,61,65,61,43,46,63,91,92,87,64,84,65,62,46,36,63,25,22,61,47,58,25,25,25,12,7,15,9,7,4
"21126",9747,204830,282467,71,80,"right","medium","low",65,59,56,68,49,84,68,52,63,81,91,90,90,54,73,60,73,58,57,70,47,40,57,53,60,20,27,26,6,7,13,10,7,4
"21127",9748,204830,282467,71,80,"right","medium","low",65,59,56,68,49,84,68,52,63,81,91,90,90,54,73,60,73,58,56,70,47,40,57,53,60,20,27,26,6,7,13,10,7,4
"21128",9749,204830,282467,70,79,"right","medium","low",65,59,56,68,49,84,68,52,63,81,91,89,92,54,73,60,73,58,56,70,47,40,57,53,60,20,27,26,6,7,13,10,7,4
"21129",20667,185090,131995,74,76,"right","medium","low",70,73,68,71,71,77,70,72,60,75,91,91,85,76,70,77,71,67,65,64,45,31,75,64,73,24,25,25,13,13,7,11,9,4
"21130",20668,185090,131995,69,75,"right","medium","low",66,73,68,67,71,72,56,57,56,69,91,91,85,73,66,77,71,56,65,64,45,31,65,57,71,24,25,25,13,13,7,11,9,4
"21131",20669,185090,131995,69,75,"right","medium","low",66,73,68,67,71,72,56,57,56,69,91,91,85,73,66,77,71,56,65,64,45,31,65,57,71,24,25,25,13,13,7,11,9,4
"21132",20670,185090,131995,69,75,"right","medium","low",66,73,68,67,71,72,56,57,56,69,91,87,84,73,66,77,71,55,63,64,45,31,65,57,71,24,19,18,13,13,7,11,9,4
"21133",20671,185090,131995,71,75,"right","medium","low",66,73,68,67,71,72,56,57,56,69,91,87,84,73,66,77,71,55,63,64,45,31,65,57,71,24,19,18,13,13,7,11,9,4
"21134",20672,185090,131995,70,82,"right","medium","low",67,77,68,68,71,74,56,57,56,69,91,89,84,76,66,77,71,55,63,64,45,31,65,57,71,24,19,18,13,13,7,11,9,4
"21135",20673,185090,131995,72,82,"right","medium","low",67,77,68,68,71,74,56,57,56,69,91,92,84,76,66,77,71,55,63,64,45,31,65,57,71,24,19,18,13,13,7,11,9,4
"21136",8790,203528,256727,75,80,"right","medium","low",72,68,45,64,57,83,40,44,59,80,91,90,92,78,82,83,86,69,63,56,66,34,75,65,49,18,16,20,10,6,6,7,5,4
"21137",8791,203528,256727,73,78,"right","medium","low",67,62,45,59,57,82,40,44,58,78,91,90,92,81,82,72,86,69,67,51,66,34,79,53,49,18,16,20,10,6,6,7,5,4
"21138",3980,109693,24160,82,87,"right","low","low",39,85,73,73,78,73,56,70,60,75,91,90,74,72,78,84,76,74,84,73,71,72,80,66,70,28,40,28,11,11,60,8,6,2
"21139",15511,120274,27734,86,88,"right","high","low",82,90,64,86,89,88,85,78,78,93,91,89,85,89,73,85,65,81,70,85,70,91,88,89,89,38,42,36,10,23,78,23,23,2
"21140",16482,9014,30834,86,88,"left","high","low",85,68,52,87,84,92,84,78,78,88,91,91,91,79,79,63,56,71,55,76,34,72,85,81,79,22,24,25,7,22,78,22,22,2
"21141",15512,120274,27734,85,88,"right","high","low",76,88,64,86,89,90,85,78,75,92,91,89,85,86,73,86,65,81,70,84,70,90,88,89,87,38,42,36,10,23,75,23,23,2
"21142",16481,9014,30834,85,88,"left","high","low",85,82,52,81,84,92,84,78,74,88,91,91,91,80,79,84,56,71,59,83,48,63,85,81,85,22,24,25,7,22,74,22,22,2
"21143",20247,200429,289248,68,77,"right","high","low",63,68,62,62,63,69,65,66,51,66,91,92,87,69,84,67,80,58,38,66,25,22,66,60,64,25,25,25,12,7,15,9,7,4
